price,nav-link,description,listing-location,bed,bath,carport,surface_area,building_area
2847,https://www.rumah123.com/properti/sleman/hos16640424/,Dijual Rumah Minimalis Bangunan Baru Th 2018 Lokasi Sinduadi Mlati Sleman,"Mlati, Sleman",4,4,3,701,425
1640,https://www.rumah123.com/properti/sleman/hos15619154/,Rumah Mewah Full Furnish Dalam Perumahan di Depok Sleman Yogyakarta,"Depok, Sleman",4,4,3,300,290
277,https://www.rumah123.com/properti/sleman/hos17097785/,"Rumah Baru Siap Huni Brkualitas, Legalitas Aman SHM","Kalasan, Sleman",2,1,1,61,30
1468,https://www.rumah123.com/properti/sleman/hos17097783/,Kost Eksklusif Strategis Kampus Ugm 12 Kamar Full Furnished,"Depok, Sleman",12,12,2,139,250
608,https://www.rumah123.com/properti/sleman/hos16837920/,Rumah Condong Catur Dalam Perumahan Dekat Kota,"Depok, Sleman",3,2,1,104,100
323,https://www.rumah123.com/properti/sleman/hos17097761/,Miliki Rumah Siap Huni Tipe 36 75 Harga Murah Di Prambanan.,"Berbah, Sleman",2,1,1,75,36
1750,https://www.rumah123.com/properti/sleman/hos16622553/,Dijual Cepat Villa Dekat Dengan Kota.,"Depok, Sleman",7,4,3,190,380
2126,https://www.rumah123.com/properti/sleman/hos16877077/,Dijual Murah Rumah Bagus di Jl Kaliurang Km. 7,"Depok, Sleman",10,10,3,273,400
360,https://www.rumah123.com/properti/yogyakarta/hos17097648/,Rumah murah dekat Jogja kota strategis dekat rm jejamuran,"Sleman, Yogyakarta",2,1,1,80,45
778,https://www.rumah123.com/properti/sleman/hos17097639/,Rumah Baru di Jalan Kaliurang Km 6 Strategis Kampus Ugm,"Depok, Sleman",3,3,2,139,125
474,https://www.rumah123.com/properti/sleman/hos17097492/,Rumah Bagus 700 Jutaan di Utara Kampus Upn Jalan Candi Gebang,"Ngemplak, Sleman",3,1,1,103,61
768,https://www.rumah123.com/properti/sleman/hos17097480/,"Rumah Mewah Kontemporer, 11 Menit Ke Kampus Ugm Jogja","Depok, Sleman",3,3,1,139,125
778,https://www.rumah123.com/properti/sleman/hos17097450/,Termurah di Areanya 4 Kamar Tidur Rumah di Jalan Kaliurang Km 9,"Ngaglik, Sleman",4,2,2,99,150
395,https://www.rumah123.com/properti/sleman/hos17097210/,Rumah Cantik Siap Huni di Jogja Barat,"Sayegan, Sleman",2,1,,90,50
1043,https://www.rumah123.com/properti/sleman/hos17097143/,RUMAH FULL FURNISH DI NOGOTIRTO JALAN GODEAN DEKAT TUGU JOGJA,"Gamping, Sleman",5,3,1,144,200
1158,https://www.rumah123.com/properti/sleman/hos17097148/,Rumah Mewah di Jalan Palagan Km 11 Dalam Perumahan Elit Modern,"Ngaglik, Sleman",4,4,1,204,200
635,https://www.rumah123.com/properti/sleman/hos16076535/,Rumah Modern Bagus Full Furnished 7 Menit Ke Sleman City Hall,"Ngaglik, Sleman",2,1,,114,114
1043,https://www.rumah123.com/properti/sleman/hos17097084/,RUMAH FULL FURNISH DI NOGOTIRTO JALAN GODEAN DEKAT TUGU JOGJA,"Gamping, Sleman",5,3,1,144,200
1002,https://www.rumah123.com/properti/sleman/hos17097058/,Rumah Bagus Strategis Mewah di Maguwoharjo 2 Lantai Masih Baru,"Depok, Sleman",5,6,3,166,150
458,https://www.rumah123.com/properti/sleman/hos17096989/,Rumah Skandinavian 485 Juta Bisa Kpr,"Cebongan, Sleman",3,1,1,95,61
735,https://www.rumah123.com/properti/sleman/hos17096974/,Rumah SHM Modern Minimalis di Jl. Godean Km 6 Sidoarum,"Godean, Sleman",3,1,1,145,120
446,https://www.rumah123.com/properti/sleman/hos17096864/,Mangku Jalan Aspal Padat Penduduk 480 Juta Di Seyegan Sleman,"Sayegan, Sleman",3,1,1,92,59
832,https://www.rumah123.com/properti/sleman/hos17096828/,Dijual Harga Rendah Rumah Di Perumahan Dekat Amplaz Jogja,"Condong Catur, Sleman",3,2,,126,160
436,https://www.rumah123.com/properti/sleman/hos17096807/,Rumah 1 Lantai Desain 2 Lantai Free Lantai Mezzanin Di Seyegan,"Godean, Sleman",3,1,2,91,53
981,https://www.rumah123.com/properti/sleman/hos17096797/,"Rumah Cantik Dlm Cluster Di Maguwoharjo Sleman, Semi Furnish","Depok, Sleman",4,3,1,123,200
482,https://www.rumah123.com/properti/sleman/hos17096660/,"Utara Pasar Godean Bonus Lantai Mezzanin, Diskon Puluhan Juta","Sayegan, Sleman",3,1,2,114,53
434,https://www.rumah123.com/properti/sleman/hos17096589/,"Promo Menarik Bonus Lantai Mezzanin, Diskon 20juta, Bebas Biaya","Mlati, Sleman",3,1,2,90,53
1310,https://www.rumah123.com/properti/sleman/hos17096483/,"Rumah 2 Lantai Di Jual Harga Rendah Dekat Hyatra, Jogja","Ngaglik, Sleman",4,4,1,265,210
395,https://www.rumah123.com/properti/sleman/hos17096317/,Rumah Baru Siap Huni di Margoagung Seyegan 500 Jt an,"Godean, Sleman",2,1,1,90,50
1530,https://www.rumah123.com/properti/sleman/hos17096273/,DIJUAL RUMAH 2 LANTAI SIAP HUNI LOKASI : JALAN KALIURANG KM 9,"Ngaglik, Sleman",4,3,1,300,265
520,https://www.rumah123.com/properti/sleman/hos17096230/,"Rumah Legalitas SHM Pbg Dekat Maguwoharjo, Sleman","Ngemplak, Sleman",3,2,1,105,70
876,https://www.rumah123.com/properti/sleman/hos17091360/,Cari Rumah Sejuk Asri di Sleman Ada Bonus Ac Waterheater Juga,"Ngemplak, Sleman",4,2,1,168,140
571,https://www.rumah123.com/properti/yogyakarta/hos17091556/,Cari Rumah Siap Huni di Jakal Sleman Kepoin Unit Ini Yukk,"Sleman, Yogyakarta",3,2,1,120,77
595,https://www.rumah123.com/properti/yogyakarta/hos16077118/,Beli Rumah Disini Gak Perlu Mikir Jauh Mau Kuliah Di Uii,"Sleman, Yogyakarta",3,2,1,120,85
591,https://www.rumah123.com/properti/sleman/hos17096148/,"Cluster Murah, Area Strategis Di Ngemplak Sleman Dekat Uii","Ngemplak, Sleman",3,2,2,113,85
1131,https://www.rumah123.com/properti/sleman/hos17096121/,Rumah Mewah 2 Lantai Dekat Gkj Tulung Prambanan,"Kalasan, Sleman",5,3,1,158,220
395,https://www.rumah123.com/properti/sleman/hos17096113/,Dijual Harga Rendah Rumah Di Perumahan Puri Roro Jonggrang,"Prambanan, Sleman",2,2,1,90,45
770,https://www.rumah123.com/properti/sleman/hos17096042/,Rumah SHM di Jln Kaliurang km 10 2 Lantai free desain,"Ngaglik, Sleman",3,2,2,195,90
981,https://www.rumah123.com/properti/sleman/hos17096013/,Bu Dijual Rumah Murah Banget Di Maguwoharjo Sleman,"Depok, Sleman",4,3,,123,200
497,https://www.rumah123.com/properti/sleman/hos16794981/,Rumah Baru Siap Huni Cocok Keluarga Muda di Berbah Sleman,"Berbah, Sleman",3,1,1,110,64
425,https://www.rumah123.com/properti/sleman/hos17095936/,MURAH MURAH MURAH!! RUMAH PROSES BANGUN di UTARA BONG SUPIT BOGEM,"Kalasan, Sleman",2,1,,72,72
778,https://www.rumah123.com/properti/sleman/hos17095881/,"Rumah Full Furnished, 9 Menit Ke Polda Diy Di Depok, Sleman","Depok, Sleman",3,3,2,139,125
217,https://www.rumah123.com/properti/sleman/hos17075378/,"Minicluster Rumah siap Bangun mulai 200jtan Berbah,UNIT TERBATAS!","Berbah, Sleman",2,1,1,70,4
925,https://www.rumah123.com/properti/sleman/hos17095697/,AKSES JOOS POLL!! RUMAH BARU KONSEP VILLA - 2 LANTAI PERUMAHAN,"Ngaglik, Sleman",3,3,,150,170
,https://www.rumah123.com/properti/sleman/hos17095518/,Rumah Baru 2 Lantai Istimewa di Tamanmartanj Kalasan,"Kalasan, Sleman",,,,158,250
1918,https://www.rumah123.com/properti/sleman/hos17095139/,Rumah Siap Huni Di Sinduadi Mlati Sleman Dekat Ugm,"Mlati, Sleman",4,4,8,564,190
3665,https://www.rumah123.com/properti/sleman/hos17094971/,"850 Jt Rumah Godean 3 Lantai, Mangku Aspal","Godean, Sleman",6,3,3,835,600
1496,https://www.rumah123.com/properti/sleman/hos17094958/,"Rumah Palagan Asri Jogja, Hook Dijual Cepat","Mlati, Sleman",5,5,2,277,249
639,https://www.rumah123.com/properti/sleman/hos17094883/,"Rumah Baru Modern Minimalis Di Maguwoharjp Dekat UPN, Lotte Mart","Depok, Sleman",3,2,1,130,93
1390,https://www.rumah123.com/properti/sleman/hos17094734/,Kost Exclusive Baru Full Furnish Di JL. Kaliurang KM 12 Dekat UII,"Ngaglik, Sleman",10,10,3,205,200
395,https://www.rumah123.com/properti/sleman/hos17094719/,Hunian Nyaman Dan Asri di Seyegan Siap Kpr Kami Bantu,"Mlati, Sleman",2,1,1,90,50
350,https://www.rumah123.com/properti/sleman/hos17056334/,Rumah baru di Purwobinangun palagan utara 300jt'an 5menit UII,"Pakem, Sleman",2,1,1,75,45
1113,https://www.rumah123.com/properti/sleman/hos17094474/,Kost Exclusive Baru Full Furnish Di JL. Kaliurang KM. 7 Dekat UGM,"Ngaglik, Sleman",10,11,2,121,162
483,https://www.rumah123.com/properti/sleman/hos15661801/,Rumah di Sleman Senyaman Villa One Gate System Ambarketawang Gamping,"Gamping, Sleman",3,2,,79,75
1018,https://www.rumah123.com/properti/sleman/hos17094305/,Jual Rumah di Nogotirto Jalan Godean,"Gamping, Sleman",4,2,2,144,200
801,https://www.rumah123.com/properti/sleman/hos17094281/,Rumah Murah Dlm Perum Premium Area Ngaglik Lokasi Dekat Jln Palagan,"Ngaglik, Sleman",3,2,1,148,135
630,https://www.rumah123.com/properti/sleman/hos17094201/,Rumah Dijual Tajem Ngemplak Sleman Jogja.SUPER STRATEGIS MURAH!!,"Ngemplak, Sleman",3,2,1,145,80
875,https://www.rumah123.com/properti/sleman/hos15630902/,Rumah Kolam Renang Tepi Jalan Aspal Sleman Purwomartani Kalasan,"Kalasan, Sleman",4,4,,175,125
685,https://www.rumah123.com/properti/sleman/hos12330760/,"Rumah Cantik, Siap Huni, Dalam Kompleks Perumaham","Godean, Sleman",3,1,2,145,100
974,https://www.rumah123.com/properti/sleman/hos17094174/,Rumah Kost Khas Industrial Mnmlis Untuk Investasi Lokasi Dekat Uii,"Ngemplak, Sleman",8,8,2,112,150
760,https://www.rumah123.com/properti/sleman/hos17094132/,Dijual Rumah Asri Dlm Komplek Lokasi Premium Dijalan Rajawali,"Condong Catur, Sleman",3,2,1,150,120
475,https://www.rumah123.com/properti/sleman/hos17094122/,Rumah Dijual Sidomoyo Godean Sleman Jogja.SUPER MURAH!!,"Godean, Sleman",3,2,1,90,65
678,https://www.rumah123.com/properti/sleman/hos17094095/,Rumah Murah Dlam Perum Terdapat Clubhouse Area Palagan Dekat Hyatt,"Ngaglik, Sleman",2,1,1,209,65
425,https://www.rumah123.com/properti/sleman/hos17093986/,Rumah Dijual Wedomartani  Ngemplak Sleman Jogja.SUPER MURAH KPR!!,"Ngemplak, Sleman",2,1,1,72,72
423,https://www.rumah123.com/properti/sleman/hos17092599/,Rumah Cantik Lingkungan Nasionalis Dekat Kantor Pemda Sleman,"Godean, Sleman",2,1,1,104,50
1444,https://www.rumah123.com/properti/sleman/hos17093988/,"Rumah Baru Jalan Kaliurang Dekat Kampus UGM, Full Furnished Sudah ada Kolam Renang Pribadi.","Ngaglik, Sleman",4,4,2,192,300
910,https://www.rumah123.com/properti/sleman/hos17093958/,RUMAH DEKAT KAMPUS UNRIYO MAGUWOHARJO COCOK UNTUK INVESTASI,"Ngemplak, Sleman",3,4,1,150,160
540,https://www.rumah123.com/properti/sleman/hos17093932/,Rumah Dijual Purwomartani kalasan sleman Jogja.SUPER STRATEGIS!!,"Kalasan, Sleman",3,2,1,100,80
4740,https://www.rumah123.com/properti/sleman/hos17093936/,"RUMAH LUAS DI JAKAL KM 7 COCOK UNTUK HUNIAN,KOS & INVESTASI","Ngaglik, Sleman",12,8,8,650,1000
762,https://www.rumah123.com/properti/sleman/hos17093911/,RUMAH DI PURWOMARTANI COCOK UNTUK HUNIAN & INVESTASI,"Kalasan, Sleman",2,2,2,156,120
752,https://www.rumah123.com/properti/sleman/hos17093845/,RUMAH MURAH DI PURWOMARTANI  COCOK UNTUK HUNIAN & INVESTASI,"Kalasan, Sleman",2,2,1,156,120
1553,https://www.rumah123.com/properti/sleman/hos17093830/,Rumah Mewah 2 Lantai Full Furnished Di Cluster Elite Barat Jalan Kaliurang Km,"Ngaglik, Sleman",4,3,,334,250
4740,https://www.rumah123.com/properti/sleman/hos17093818/,RUMAH LUAS DI JAKAL KM 7 COCOK UNTUK HUNIAN & INVESTASI,"Ngaglik, Sleman",12,8,8,650,1000
884,https://www.rumah123.com/properti/sleman/hos17093790/,Rumah Dijual Utara Jogja Bay Depok Sleman Jogja.SUPER STRATEGIS!!,"Depok, Sleman",4,3,1,178,131
920,https://www.rumah123.com/properti/sleman/hos17093800/,RUMAH DEKAT STADION MAGUWOHARJO COCOK UNTUK HUNIAN & INVESTASI,"Ngemplak, Sleman",3,4,2,150,160
329,https://www.rumah123.com/properti/sleman/hos16776591/,Hunian Pesan Bangun di Ds Yapah Promo All In Legalitas Only 315jt,"Ngaglik, Sleman",1,1,1,88,36
343,https://www.rumah123.com/properti/sleman/hos15656873/,Rumah di Sleman Serasa Villa Dalam Cluster Dekat Pasar Gamping,"Sleman, Sleman",2,1,1,79,40
932,https://www.rumah123.com/properti/sleman/hos17093580/,Rumah Mewah Dijual Maguwo Depok Sleman Jogja.SUPER STRATEGIS!!,"Kalasan, Sleman",5,4,1,126,170
349,https://www.rumah123.com/properti/sleman/hos16739252/,Rumah Design Bisa Request Di Besi Jangkang Gratis Biaya Legalitas,"Ngaglik, Sleman",2,1,1,88,36
1400,https://www.rumah123.com/properti/sleman/hos16553138/,Rumah Kost Dijual SHM Ready Tepi Jalan Palagan,"Ngaglik, Sleman",10,10,2,230,190
540,https://www.rumah123.com/properti/sleman/hos17093344/,"Rumah Modern Harga Ekonomis 1 Unit Saja Di Kalasan, Sleman","Kalasan, Sleman",3,2,1,100,80
540,https://www.rumah123.com/properti/sleman/hos17093332/,Rumah Modern Harga Ekonomis Di Kalasan Bisa Nego,"Kalasan, Sleman",3,2,1,100,80
2483,https://www.rumah123.com/properti/sleman/hos17092952/,Rumah Klasik Strategis Kawasan Elite Demangan Baru Dekat AMPLAZ,"Caturtunggal, Sleman",8,5,2,364,500
459,https://www.rumah123.com/properti/sleman/hos17092880/,Rumah Minimais Kaliurang Dekat Pasar Gentan,"Ngaglik, Sleman",3,1,1,97,60
1093,https://www.rumah123.com/properti/sleman/hos15744504/,Rumah Dengan Kolam Renang 10 Menit Ke Kota Dekat Ambarukmo Jogja,"Kalasan, Sleman",5,4,,229,155
916,https://www.rumah123.com/properti/sleman/hos15761277/,Rumah Private Pool Ada Taman Bermain Utara Adisucipto Jogja Timur,"Kalasan, Sleman",5,4,,178,130
329,https://www.rumah123.com/properti/sleman/hos16897162/,Rumah Murah Gratis Semua Biaya Di Kalasan Sleman,"Kalasan, Sleman",2,1,1,36,64
819,https://www.rumah123.com/properti/sleman/hos17092742/,Rumah Baru Mewah Siap Bangun Kaliurang Dekat Ugm,"Ngaglik, Sleman",3,3,2,137,140
343,https://www.rumah123.com/properti/sleman/hos17092697/,Rumah Murah Sleman Jalan Wates Km 6 One Gate System Nuansa Villa,"Sleman, Sleman",2,1,1,79,40
363,https://www.rumah123.com/properti/sleman/hos17092694/,Rumah di Sleman Scandinavian One Gate System Dekat Pasar Gamping,"Sleman, Sleman",2,1,1,89,40
353,https://www.rumah123.com/properti/sleman/hos17092691/,Rumah di Jogja Scandinavian Dekat Pasar Gamping Dalam Cluster,"Sleman, Sleman",2,1,1,84,40
347,https://www.rumah123.com/properti/sleman/hos17092683/,Rumah di Jogja Ada Pos Security Villa Sejuk Dekat Kampus Umy,"Sleman, Sleman",2,1,1,81,40
337,https://www.rumah123.com/properti/sleman/hos17092682/,Rumah Murah Sleman Serasa Villa One Gate System Ambarketawang Gamping,"Sleman, Sleman",2,1,1,76,40
491,https://www.rumah123.com/properti/sleman/hos17092633/,Rumah Klasik Gaya Eropa Full Furnished Di Jln Kaliurang Km.10,"Ngemplak, Sleman",2,1,1,93,80
445,https://www.rumah123.com/properti/sleman/hos17092594/,Rumah Cantik Lingkungan Asri Dekat Kantor Pemda Sleman,"Mlati, Sleman",2,1,1,115,50
301,https://www.rumah123.com/properti/sleman/hos17092104/,Bayar Mudah Rumah Marica Style 200 Jt an,"Depok, Sleman",2,1,1,73,30
812,https://www.rumah123.com/properti/sleman/hos17092102/,"Rumah Mewah Jl Gito Gati Dekat Jongke, Jl Palagan Km 9, Jombor","Sleman, Sleman",4,2,,106,160
2360,https://www.rumah123.com/properti/sleman/hos17092099/,"Rumah Mewah Bale Hinggil Dekat Jl Kaliurang, Uny, Ugm, Hyarta","Ngaglik, Sleman",7,6,,400,440
1190,https://www.rumah123.com/properti/sleman/hos17092098/,"Hyarta Residence Jl Palagan Dekat Bale Hinggil, Hyatt, Pogung","Ngaglik, Sleman",5,4,,180,220
801,https://www.rumah123.com/properti/sleman/hos17092093/,"Perumahan Green Hills Jl Kapten Haryadi Dekat Sch, Ugm, Hyatt","Ngaglik, Sleman",3,2,,238,75
1023,https://www.rumah123.com/properti/sleman/hos17092085/,"Rumah Mewah Jl Solo Dekat Babarsari, Seturan, Upn, Atmajaya","Depok, Sleman",4,3,,144,200
425,https://www.rumah123.com/properti/sleman/hos17092084/,"Perumahan Griya Taman Asri Jl Gito Gati Dekat Jl Palagan, Jombor","Sleman, Sleman",2,1,,105,50
1553,https://www.rumah123.com/properti/sleman/hos17092000/,Rumah Dijual Kliurang  km9 Sleman Jogja.SUPER STRATEGIS FURNISHED,"Ngaglik, Sleman",4,3,1,334,250
432,https://www.rumah123.com/properti/sleman/hos17092066/,Dekat Pasar Rumah Sakit Atm Sekolah Di Godean,"Sayegan, Sleman",3,1,1,91,55
985,https://www.rumah123.com/properti/sleman/hos17092008/,Dijual Rumah Siap Huni 2Lt Dalam Cluster Area Pogung Baru Dkt UGM,"Mlati, Sleman",3,3,1,135,200
395,https://www.rumah123.com/properti/sleman/hos17091796/,Rumah Moderen Elegan Siap Huni di Jogja Barat,"Godean, Sleman",2,1,1,90,50
641,https://www.rumah123.com/properti/sleman/hos17091708/,"HGB Per Kavling, Bale Bhavana, 4 Menit Rsa Ugm","Mlati, Sleman",3,2,1,110,107
959,https://www.rumah123.com/properti/sleman/hos17091706/,"3 Menit Pemda Sleman, Desain Minimalis Modern, Formula Land","Mlati, Sleman",3,3,2,204,142
836,https://www.rumah123.com/properti/sleman/hos17091703/,"Bale Wangsa Residence, Utara Ringroad, Ada Siap Huni","Mlati, Sleman",3,3,2,153,135
3399,https://www.rumah123.com/properti/sleman/hos17091526/,Dijual Rumah 3 Lantai Bagus Semi Furnished,"Ngaglik, Sleman",4,3,1,336,864
380,https://www.rumah123.com/properti/sleman/hos17091406/,Rumah Dijual Di Kalasan Sleman Mulai 500jt an Akses 7 Meter,"Ngaglik, Sleman",2,1,1,90,45
1031,https://www.rumah123.com/properti/sleman/hos17091311/,Rumah Griya Perwita Wisata Ngaglik Sleman Yogyakarta SHM,"Ngaglik, Sleman",2,1,1,198,190
600,https://www.rumah123.com/properti/sleman/hos17091289/,"Rumah Murah, Tanah Luas Di Utara Maguwoharjo, Sleman","Kalasan, Sleman",3,2,1,145,70
520,https://www.rumah123.com/properti/sleman/hos17091265/,"Rumah Cantik, Dalam Mini Cluster Di Utara Maguwoharjo","Ngemplak, Sleman",3,2,1,105,70
778,https://www.rumah123.com/properti/sleman/hos17091215/,Rumah Mewah Full Furnish Di Condongcatur Depok,"Depok, Sleman",3,3,2,139,125
1071,https://www.rumah123.com/properti/sleman/hos17091077/,Ruma Griya Perwita Wisata Jalan Kaliurang km 13 Ngaglik Sleman Yogyakarta,"Ngaglik, Sleman",4,3,,168,200
576,https://www.rumah123.com/properti/sleman/hos17091135/,Rumah Dijual Purwomartani Sleman Jogja.SUPER MURAH STRATEGIS!!,"Kalasan, Sleman",3,2,1,118,80
687,https://www.rumah123.com/properti/sleman/hos17091155/,Rumah Mewah Eksklusif Di Kawasan Maguwoharjo Sleman,"Ngemplak, Sleman",3,2,2,116,115
782,https://www.rumah123.com/properti/sleman/hos17091059/,RUMAH KONTEMPORER DI NGAKLIK SLEMAN DEKAT FAISLITAS UMUM,"Ngaglik, Sleman",3,3,1,125,139
413,https://www.rumah123.com/properti/sleman/hos17091022/,Rumah Baru Moderen Dekat Rsud Sleman,"Tempel, Sleman",2,1,1,120,36
875,https://www.rumah123.com/properti/sleman/hos17090956/,RUMAH BARU MODERN DI DEPOK SLEMAN DEKAT KAMPUS UNY DAN UGM,"Depok, Sleman",5,3,1,120,160
475,https://www.rumah123.com/properti/sleman/hos17090934/,"Rumah Siap Huni, Desain Modern 4 Menit Dari Jogja Bay","Ngemplak, Sleman",3,2,1,90,65
820,https://www.rumah123.com/properti/sleman/hos8352820/,Rumah siap huni perabot lengkap dekat YKPN Atmajaya dan Plaza ambarukmo,"Caturtunggal, Sleman",5,3,1,133,133
855,https://www.rumah123.com/properti/sleman/hos17090767/,RUMAH DEKAT KAMPUS UNY DI CONDONGCATUR SLEMAN AMAN BANJIR,"Condong Catur, Sleman",4,2,1,150,145
695,https://www.rumah123.com/properti/sleman/hos16077167/,Rumah Jepang Sleman Dalam Ringroad Belakang Jogja City Mall,"Gamping, Sleman",3,3,1,119,114
850,https://www.rumah123.com/properti/sleman/hos17088802/,RUMAH SUPER MURAH DEKAT BANYAK KAMPUS DI CONDONGCATUR,"Condong Catur, Sleman",3,3,1,150,145
1055,https://www.rumah123.com/properti/sleman/hos17090533/,Rumah Jalan Kaliurang Dalam Perumahan Cepat Nego,"Ngaglik, Sleman",3,2,1,200,185
1158,https://www.rumah123.com/properti/sleman/hos17090455/,Rumah Mewah Dalam Perumahan di jl Palagan,"Ngaglik, Sleman",4,4,1,204,200
641,https://www.rumah123.com/properti/sleman/hos17090461/,"HGB Per Kavling, Bale Bhavana Residence, 8 Menit Kampus Unisa","Mlati, Sleman",3,2,1,110,107
959,https://www.rumah123.com/properti/sleman/hos17090458/,"Bale Wangsa Residence, Desain Custom, Nempel Jalan Kabupaten","Mlati, Sleman",3,3,2,204,142
836,https://www.rumah123.com/properti/sleman/hos17090456/,"Jual Rumah, Bale Wangsa Residence, 10 Menit Kampus Ugm","Mlati, Sleman",3,3,2,153,135
436,https://www.rumah123.com/properti/sleman/hos17090433/,Terlaris Rumah Modern Murah Di Ngaglik Dekat Sman 2 Sleman,"Ngaglik, Sleman",2,1,2,95,57
513,https://www.rumah123.com/properti/sleman/hos17090400/,Dijual Cluster Rumah 2 Lantai 700 Jutaan dekat Kampus Umy,"Cebongan, Sleman",3,2,2,89,75
436,https://www.rumah123.com/properti/sleman/hos17090405/,Rumah Mezzanine Murah Di Ngaglik Dekat Sman 2 Sleman,"Ngaglik, Sleman",2,1,2,95,57
587,https://www.rumah123.com/properti/sleman/hos17090346/,RUMAH BARU SIAP HUNI DI WEDOMARTANI SLEMAN 10 MENIT KE JOGJA BAY,"Ngemplak, Sleman",3,2,1,107,91
395,https://www.rumah123.com/properti/sleman/hos17090380/,Rumah Modern Siap Huni Dekat Lapangan Ngino Seyegan Sleman,"Sayegan, Sleman",2,1,1,90,50
710,https://www.rumah123.com/properti/sleman/hos16077116/,Ke Ugm Tinggal Jalan Kaki Jika Beli Rumah Disini,"Depok, Sleman",3,2,1,185,80
395,https://www.rumah123.com/properti/sleman/hos17090348/,Rumah Modern Siap Huni Dekat Sma Negeri 1 Seyegan Sleman,"Godean, Sleman",2,1,1,90,50
470,https://www.rumah123.com/properti/sleman/hos17090258/,Rumah Siap Ditempati Dekat Kampus Uii Di Ngaglik 1 Unit Saja,"Ngaglik, Sleman",2,1,1,105,65
